,symbol,pair,contractType,deliveryDate,onboardDate,status,maintMarginPercent,requiredMarginPercent,baseAsset,quoteAsset,marginAsset,pricePrecision,quantityPrecision,baseAssetPrecision,quotePrecision,underlyingType,underlyingSubType,triggerProtect,liquidationFee,marketTakeBound,maxMoveOrderLimit,filters,orderTypes,timeInForce
95,MTLUSDT,MTLUSDT,PERPETUAL,4133404800000,1617174000000,TRADING,2.5000,5.0000,MTL,USDT,USDT,4,0,8,8,COIN,['Infrastructure'],0.1000,0.020000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.0001', 'minPrice': '0.0390', 'maxPrice': '100000'}, {'minQty': '1', 'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'stepSize': '1'}, {'maxQty': '150000', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
96,OGNUSDT,OGNUSDT,PERPETUAL,4133404800000,1617174000000,TRADING,2.5000,5.0000,OGN,USDT,USDT,4,0,8,8,COIN,['NFT'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0137', 'maxPrice': '100000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0001'}, {'minQty': '1', 'maxQty': '10000000', 'filterType': 'LOT_SIZE', 'stepSize': '1'}, {'maxQty': '1000000', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
97,NKNUSDT,NKNUSDT,PERPETUAL,4133404800000,1617865200000,TRADING,2.5000,5.0000,NKN,USDT,USDT,5,0,8,8,COIN,['Infrastructure'],0.1000,0.010000,0.10,10000,"[{'minPrice': '0.00602', 'tickSize': '0.00001', 'maxPrice': '20000', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '10000000', 'stepSize': '1'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '710000', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
98,SCUSDT,SCUSDT,PERPETUAL,1655456400000,1618210800000,SETTLING,2.5000,5.0000,SC,USDT,USDT,6,0,8,8,COIN,['Storage'],0.0500,0.010000,0.10,10000,"[{'minPrice': '0.000368', 'maxPrice': '2000', 'tickSize': '0.000001', 'filterType': 'PRICE_FILTER'}, {'stepSize': '1', 'maxQty': '10000000', 'filterType': 'LOT_SIZE', 'minQty': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1', 'maxQty': '5000000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
99,DGBUSDT,DGBUSDT,PERPETUAL,1711962000000,1618815600000,SETTLING,2.5000,5.0000,DGB,USDT,USDT,5,0,8,8,COIN,['Payment'],0.1000,0.010000,0.10,10000,"[{'tickSize': '0.00001', 'maxPrice': '20000', 'minPrice': '0.00131', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1', 'stepSize': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '7200000', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
100,1000SHIBUSDT,1000SHIBUSDT,PERPETUAL,4133404800000,1620630000000,TRADING,2.5000,5.0000,1000SHIB,USDT,USDT,6,0,8,8,COIN,['Meme'],0.1000,0.015000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '2000', 'minPrice': '0.000157', 'tickSize': '0.000001'}, {'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '800000000', 'minQty': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'maxQty': '50000000', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
101,BAKEUSDT,BAKEUSDT,PERPETUAL,4133404800000,1621321200000,TRADING,2.5000,5.0000,BAKE,USDT,USDT,4,0,8,8,COIN,['DeFi'],0.1000,0.012500,0.10,10000,"[{'maxPrice': '100000', 'minPrice': '0.0001', 'tickSize': '0.0001', 'filterType': 'PRICE_FILTER'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '5000000', 'stepSize': '1'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'maxQty': '500000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
102,GTCUSDT,GTCUSDT,PERPETUAL,4133404800000,1615791600000,TRADING,2.5000,5.0000,GTC,USDT,USDT,3,1,8,8,COIN,['Infrastructure'],0.1000,0.017500,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.200', 'tickSize': '0.001', 'maxPrice': '100000'}, {'minQty': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '100000', 'stepSize': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'maxQty': '150000', 'stepSize': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
103,BTCDOMUSDT,BTCDOMUSDT,PERPETUAL,4133404800000,1623913200000,TRADING,2.5000,5.0000,BTCDOM,USDT,USDT,1,3,8,8,INDEX,['Index'],0.1000,0.015000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.1', 'maxPrice': '100000', 'minPrice': '10'}, {'stepSize': '0.001', 'maxQty': '10000', 'filterType': 'LOT_SIZE', 'minQty': '0.001'}, {'stepSize': '0.001', 'maxQty': '100', 'minQty': '0.001', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
104,IOTXUSDT,IOTXUSDT,PERPETUAL,4133404800000,1628665200000,TRADING,2.5000,5.0000,IOTX,USDT,USDT,5,0,8,8,COIN,['Layer-1'],0.1000,0.010000,0.10,10000,"[{'tickSize': '0.00001', 'maxPrice': '20000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.00050'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'stepSize': '1'}, {'stepSize': '1', 'minQty': '1', 'maxQty': '2000000', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
105,RAYUSDT,RAYUSDT,PERPETUAL,1668484800000,1629270000000,SETTLING,2.5000,5.0000,RAY,USDT,USDT,3,1,8,8,COIN,['DEX'],0.1000,0.025000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.010', 'maxPrice': '100000', 'tickSize': '0.001'}, {'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '500000', 'minQty': '0.1'}, {'minQty': '0.1', 'maxQty': '30000', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
106,C98USDT,C98USDT,PERPETUAL,4133404800000,1629702000000,TRADING,2.5000,5.0000,C98,USDT,USDT,4,0,8,8,COIN,['DeFi'],0.1000,0.010000,0.10,10000,"[{'minPrice': '0.0010', 'tickSize': '0.0001', 'filterType': 'PRICE_FILTER', 'maxPrice': '100000'}, {'maxQty': '2500000', 'stepSize': '1', 'filterType': 'LOT_SIZE', 'minQty': '1'}, {'maxQty': '300000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
107,MASKUSDT,MASKUSDT,PERPETUAL,4133404800000,1626418800000,TRADING,2.5000,5.0000,MASK,USDT,USDT,4,0,8,8,COIN,['Privacy'],0.1000,0.017500,0.10,10000,"[{'tickSize': '0.0001', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0040', 'maxPrice': '100000'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '5000000'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '40000', 'minQty': '1', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
108,ATAUSDT,ATAUSDT,PERPETUAL,4133404800000,1630306800000,TRADING,2.5000,5.0000,ATA,USDT,USDT,4,0,8,8,COIN,['Privacy'],0.1500,0.010000,0.15,10000,"[{'minPrice': '0.0040', 'maxPrice': '100000', 'tickSize': '0.0001', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1', 'stepSize': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '1000000', 'stepSize': '1', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
109,DYDXUSDT,DYDXUSDT,PERPETUAL,4133404800000,1631170800000,TRADING,2.5000,5.0000,DYDX,USDT,USDT,3,1,8,8,COIN,['DEX'],0.1000,0.015000,0.10,10000,"[{'minPrice': '0.010', 'tickSize': '0.001', 'maxPrice': '100000', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'stepSize': '0.1', 'minQty': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '220000', 'minQty': '0.1', 'stepSize': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
110,1000XECUSDT,1000XECUSDT,PERPETUAL,4133404800000,1631775600000,TRADING,2.5000,5.0000,1000XEC,USDT,USDT,5,0,8,8,COIN,['Payment'],0.1500,0.010000,0.15,10000,"[{'maxPrice': '20000', 'tickSize': '0.00001', 'filterType': 'PRICE_FILTER', 'minPrice': '0.00050'}, {'filterType': 'LOT_SIZE', 'maxQty': '50000000', 'stepSize': '1', 'minQty': '1'}, {'stepSize': '1', 'maxQty': '2900000', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
111,GALAUSDT,GALAUSDT,PERPETUAL,4133404800000,1631862000000,TRADING,2.5000,5.0000,GALA,USDT,USDT,5,0,8,8,COIN,['Metaverse'],0.1000,0.010000,0.10,10000,"[{'maxPrice': '20000', 'minPrice': '0.00050', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00001'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '10000000', 'stepSize': '1'}, {'stepSize': '1', 'maxQty': '1000000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDecimal': '4', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
112,CELOUSDT,CELOUSDT,PERPETUAL,4133404800000,1632639600000,TRADING,2.5000,5.0000,CELO,USDT,USDT,3,1,8,8,COIN,['Layer-1'],0.0500,0.015000,0.05,10000,"[{'minPrice': '0.010', 'maxPrice': '100000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.001'}, {'minQty': '0.1', 'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000'}, {'stepSize': '0.1', 'maxQty': '500000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.0500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
113,ARUSDT,ARUSDT,PERPETUAL,4133404800000,1632812400000,TRADING,2.5000,5.0000,AR,USDT,USDT,3,1,8,8,COIN,['Storage'],0.1000,0.015000,0.10,10000,"[{'maxPrice': '100000', 'minPrice': '0.010', 'tickSize': '0.001', 'filterType': 'PRICE_FILTER'}, {'minQty': '0.1', 'maxQty': '1000000', 'stepSize': '0.1', 'filterType': 'LOT_SIZE'}, {'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '10000', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
114,KLAYUSDT,KLAYUSDT,PERPETUAL,1729587600000,1633935600000,SETTLING,2.5000,5.0000,KLAY,USDT,USDT,4,1,8,8,COIN,['Layer-1'],0.0500,0.015000,0.05,10000,"[{'maxPrice': '100000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0010', 'tickSize': '0.0001'}, {'minQty': '0.1', 'filterType': 'LOT_SIZE', 'stepSize': '0.1', 'maxQty': '5000000'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '700000', 'stepSize': '0.1', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9500', 'multiplierUp': '1.0500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
115,ARPAUSDT,ARPAUSDT,PERPETUAL,4133404800000,1634540400000,TRADING,2.5000,5.0000,ARPA,USDT,USDT,5,0,8,8,COIN,['DeFi'],0.1000,0.010000,0.10,10000,"[{'tickSize': '0.00001', 'maxPrice': '20000', 'minPrice': '0.00050', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'stepSize': '1', 'minQty': '1', 'maxQty': '10000000'}, {'stepSize': '1', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '2000000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
116,CTSIUSDT,CTSIUSDT,PERPETUAL,4133404800000,1635145200000,TRADING,2.5000,5.0000,CTSI,USDT,USDT,4,0,8,8,COIN,['Layer-2'],0.1000,0.015000,0.10,10000,"[{'minPrice': '0.0010', 'maxPrice': '100000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0001'}, {'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '1000000', 'minQty': '1'}, {'minQty': '1', 'stepSize': '1', 'maxQty': '700000', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
117,LPTUSDT,LPTUSDT,PERPETUAL,4133404800000,1636527600000,TRADING,2.5000,5.0000,LPT,USDT,USDT,3,1,8,8,COIN,['Infrastructure'],0.1500,0.015000,0.15,10000,"[{'tickSize': '0.001', 'maxPrice': '100000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.010'}, {'maxQty': '1000000', 'stepSize': '0.1', 'minQty': '0.1', 'filterType': 'LOT_SIZE'}, {'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '10000', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
118,ENSUSDT,ENSUSDT,PERPETUAL,4133404800000,1638169200000,TRADING,2.5000,5.0000,ENS,USDT,USDT,3,1,8,8,COIN,['Infrastructure'],0.1000,0.017500,0.10,10000,"[{'minPrice': '0.010', 'maxPrice': '100000', 'tickSize': '0.001', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'stepSize': '0.1', 'minQty': '0.1'}, {'stepSize': '0.1', 'maxQty': '10000', 'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
119,PEOPLEUSDT,PEOPLEUSDT,PERPETUAL,4133404800000,1640242800000,TRADING,2.5000,5.0000,PEOPLE,USDT,USDT,5,0,8,8,COIN,['Meme'],0.1000,0.010000,0.10,10000,"[{'minPrice': '0.00010', 'maxPrice': '2000', 'tickSize': '0.00001', 'filterType': 'PRICE_FILTER'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'stepSize': '1'}, {'minQty': '1', 'maxQty': '1161000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.9000', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
